TRU,START_DATE,END_DATE,STATUS_DESCRIPTION,STREET_ACTIVITY,PREMISE_NO,STREET_NAME,BOROUGH,ZIP_CODE,FACILITY_AKA,FACILITY_TYPE,BIN,BLOCK,LOT,CROSS_STREET_ON,CROSS_STREET_BETWEEN,CROSS_STREET_AND,BUILDING_OWNER_NAME,CONTRACTOR_NAME,AIR_MONITOR_NAME,ENTIRE_FLOOR,FLOOR,SECTION,ACM_TYPE,ACM_AMOUNT,ACM_UNIT,ABATEMENT_TYPE,PROCEDURE_NAME,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BBL,NTA
TRU5438QN17,12/11/2017 12:00:00 AM,11/30/2018 12:00:00 AM,Closed,No,107-18,70 Road,Queens,11375,,Commercial,4077497,03239,0038,,,,107-18 Realty LLC,New York Insulation Inc.,"GCI Environmental Advisory, Inc.",No,Ground,Serving Area,Pipe Insulation,4,Linear Feet,Removal,Tent & Glovebag,40.721327,-73.845403,6,29,711,4032390038,Forest Hills
TRU5280BX18,03/27/2018 12:00:00 AM,03/19/2019 12:00:00 AM,Submitted,No,1755,Bruckner Blvd,Bronx,10472,"Sotomayor Houses, Bldg 14, Contract # RF1616106",Residence,2092796,03725,0001,,,,New York City Housing Authority (NYCHA),"S & N Builders, Inc.",Genesis Environmental Consultants Inc.,No,1st,Exterior Facade Elevations:1 to 20,Window caulking,69,Square Feet,Removal,Exterior Vertical Surface,40.825292,-73.867134,9,18,44,2037250001,Soundview-Bruckner
TRU5511BK18,04/06/2018 12:00:00 AM,03/29/2019 12:00:00 AM,Submitted,No,140,Stratford Road,Brooklyn,11218,,Residence,3117429,05113,0009,,,,Frances Mildred,Windsor Environmental Corp,Golden Eco Services Inc.,No,1st,rear dining room,wall plaster,100,Square Feet,Removal,Full Containment,40.64522,-73.968985,14,40,1522,3051130009,Flatbush
TRU5464BK18,04/04/2018 12:00:00 AM,03/22/2019 12:00:00 AM,Submitted,No,5945,Shore Parkway,Brooklyn,11236,Bayview Houses Bldg.#16 Contract #RF172551,Residence,3331438,08329,0225,,,,New York City Housing Authority (NYCHA),"Zoria Housing, LLC",Genesis Environmental Consultants Inc.,No,3rd,Exterior Facade Elevations #2 to 12,Flashing/Tar@Bolt locations & Spandrel Beam,260,Square Feet,Removal,Exterior Vertical Surface,40.631781,-73.884902,18,46,1034,3083290225,Canarsie
TRU5253BK18,02/28/2018 12:00:00 AM,02/15/2019 12:00:00 AM,Postponed,No,150,55TH STREET,Brooklyn,11220,,Hospital,3014856,00828,0001,,,,NYU HOSPITALS CENTER,PAR Environmental Corporation,"Environmental Planning & Management, Inc.",No,5,"MED. ROOM, SOILED UTILITY ROOM & 2 OPERATING ROOMS",ACM FIRE DOOR,105,Square Feet,Removal,DEP Variance,40.646941,-74.02093,7,38,22,3008280001,Sunset Park West
TRU6195MN17,12/19/2017 12:00:00 AM,12/10/2018 12:00:00 AM,Closed,No,9,Barrow Street,Manhattan,10014,,Residence,1076078,00590,7502,,,,9 Barrow St. Condominium,New York Insulation Inc.,"JLC Environmental Consultants, Inc.",No,8,East Elevation Exterior Facade,Window Caulking,18,Square Feet,Removal,Exterior Vertical Surface,40.732698,-74.002511,2,3,67,1005907502,West Village
TRU5318MN18,02/22/2018 12:00:00 AM,02/11/2019 12:00:00 AM,Submitted,No,132,West 31st Street,Manhattan,10001,31 Penn Plaza,Commercial,1015171,00806,0058,,,,VBGO 31 Penn Plaza LLC/Vanbarton Group LLC,Pal Environmental Safety Corp.,"Hillmann Consulting, LLC",Yes,09th,,Floor Tile & Mastic,770,Square Feet,Removal,Interior Foam,40.748345,-73.990245,5,3,101,1008060058,Midtown-Midtown South
TRU5567MN18,03/19/2018 12:00:00 AM,03/11/2019 12:00:00 AM,Postponed,No,350,5th Avenue,Manhattan,10118,,Commercial,1015862,00835,0041,,,,"Empire State Building, LLC",Pal Environmental Safety Corp.,"Environmental Building Solutions, LLC",No,Ground,Former Bolton's Retail Store,Floor Tile & Mastic,100,Square Feet,Removal,Tent,40.748342,-73.984643,5,4,76,1008350041,Midtown-Midtown South
TRU5585MN18,03/22/2018 12:00:00 AM,03/12/2019 12:00:00 AM,Closed,No,1623,3rd Avenue,Manhattan,10128,,Residence,1086172,01537,7501,,,,Jane Schapiro,JVN Restoration Inc.,"Warren & Panzer, Engineers, P.C",No,34th,Apt. 34E Kitchen,Floor Tile/Mastic,60,Square Feet,Removal,Interior Foam,40.782098,-73.951581,8,5,154,1015377501,Yorkville
TRU5569MN18,03/24/2018 12:00:00 AM,03/11/2019 12:00:00 AM,Submitted,No,2351,1st Avenue,Manhattan,10035,M045,School,1054786,01797,0100,,,,NYC School Construction Authority (NYCSCA),ABC Construction Contracting Inc.,Airtek Environmental Corporation,No,Roof 'A',Bulkhead # 3,Door Insulation,21,Square Feet,Removal,Tent,40.798884,-73.933319,11,8,194,1017970100,East Harlem North
TRU5027SI18,02/16/2018 12:00:00 AM,02/08/2019 12:00:00 AM,Closed,No,216,Clawson Street,Staten Island,10306,P.S. 41 R,School,5052791,03645,0007,,,,NYC School Construction Authority (NYCSCA),"Atco Contracting Group, Inc.",New York Environmental & Material Testing,No,Basement,Electrical Room,Power C/T Panel Backer Board,10,Square Feet,Removal,Tent,40.574044,-74.109282,2,50,122,5036450007,New Dorp-Midland Beach
TRU5245MN18,02/23/2018 12:00:00 AM,02/01/2019 12:00:00 AM,Submitted,No,100,Bleecker Street,Manhattan,10012,NYU Silver Towers II,Other,,00524,0066,,,,German Roa,JVN Restoration Inc.,Omega Environmental Services Inc.,No,20th,Apartment F,Popcorn Ceiling,2,Square Feet,Removal,Tent,40.727153,-73.997124,2,1,5501,1005240066,West Village
TRU5617MN18,04/09/2018 12:00:00 AM,03/15/2019 12:00:00 AM,Submitted,No,35,East 76th Street,Manhattan,10021,The Carlyle Hotel,Commercial,1041797,01391,0021,,,,Hotel Carlyle Owners Corp.,Pal Environmental Safety Corp.,"H.A. Bader Consultants, Inc.",No,31st,Guestroom# 3101,Flooring Paper,950,Square Feet,Removal,DEP Variance,40.774267,-73.963285,8,4,130,1013910021,Upper East Side-Carnegie Hill
TRU5253BK18,02/28/2018 12:00:00 AM,02/15/2019 12:00:00 AM,Postponed,No,150,55TH STREET,Brooklyn,11220,,Hospital,3014856,00828,0001,,,,NYU HOSPITALS CENTER,PAR Environmental Corporation,"Environmental Planning & Management, Inc.",No,5,"PATIENT ROOMS 5002, 5004 & RESTROOMS",VAT & MASTIC,60,Square Feet,Removal,DEP Variance,40.646941,-74.02093,7,38,22,3008280001,Sunset Park West
TRU5223BK18,02/27/2018 12:00:00 AM,02/12/2019 12:00:00 AM,Submitted,No,2703,West 33rd Street,Brooklyn,11224,NYCHA Gravesend Bld. #3 - GR1508593,,3331084,06964,0002,,,,New York City Housing Authority (NYCHA),Maven Construction Corp.,Genesis Environmental Consultants Inc.,No,7,Exterior Facade - Elevation A - D,Bolt Tar at Shelf Angle,43,Square Feet,Removal,Exterior Vertical Surface,40.579863,-74.000482,13,47,330,3069640002,Seagate-Coney Island
TRU5693MN18,04/03/2018 12:00:00 AM,03/26/2019 12:00:00 AM,Submitted,No,2,Wall Street,Manhattan,10005,,Commercial,1001023,00046,0001,,,,Fieldstone Capital Inc. C/O Transwestern,SkyLine Environmental Corp.,Cuno Environmental Corporation,No,9th  Fl.,Men Bathroom,Duct Insulation,100,Square Feet,Removal,Tent,40.707725,-74.011632,1,1,7,1000460001,Battery Park City-Lower Manhattan
TRU5238MN18,02/09/2018 12:00:00 AM,02/01/2019 12:00:00 AM,Closed,No,10,West 66th Street,Manhattan,10023,,Residence,1028163,01118,0022,,,,10 West 66th Street Corp,AGG Environmental Corp.,A Zone Corp,No,8th,apt 8B,flooring,80,Square Feet,Removal,Interior Foam,40.772659,-73.979323,7,6,149,1011180022,Lincoln Square
TRU5269BX18,03/26/2018 12:00:00 AM,03/15/2019 12:00:00 AM,Submitted,No,1090,Rosedale Avenue,Bronx,10472,NYCHA Sotomayor Houses - Bldg#12,Residence,2092797,03725,0001,,,,New York City Housing Authority (NYCHA),A.B.C.D. Construction Corp.,Genesis Environmental Consultants Inc.,No,Roof,Exterior Facade,ACM Coping Stone Joint Tar Seam,40,Square Feet,Removal,Exterior Vertical Surface,40.827137,-73.868142,9,18,44,2037250001,Soundview-Bruckner
TRU5216BX18,03/15/2018 12:00:00 AM,03/01/2019 12:00:00 AM,Submitted,No,2662,kingsbridge terrace,Bronx,10463,,,2015137,03237,0091,,,,Ari thaler,Master Restorations Inc,"Avi Jay, Inc.",Yes,Main Roof,,Roof Material,1200,Square Feet,Removal,Exterior Foam,40.870257,-73.905175,7,14,269,2032370091,Kingsbridge Heights
TRU5104BX18,02/06/2018 12:00:00 AM,02/05/2019 12:00:00 AM,Submitted,No,760,Gun Hill Road,Bronx,10467,Immaculate Conception School,School,2057021,04631,0075,,,,Immaculate Conception Church,"NSC Abatement Services,Inc.","Adelaide Environmental Health Associates, Inc.",No,2nd Floor,Classroom 2-13,VAT,672,Square Feet,Removal,Interior Foam,40.876633,-73.864113,12,12,372,2046310075,Williamsbridge-Olinville
TRU5800BK17,12/29/2017 12:00:00 AM,12/11/2018 12:00:00 AM,Closed,No,1501,"W 6th St, Suite 1 A",Brooklyn,11204,,Residence,3174382,06601,0001,,,,Jason Snyder,Master Restorations Inc,"Avi Jay, Inc.",Yes,1st floor,,Ceiling tile,900,Square Feet,Removal,Full Containment,,,,,,,
TRU6274MN17,01/12/2018 12:00:00 AM,12/19/2018 12:00:00 AM,Submitted,No,484,8th Avenue,Manhattan,10001,,Commercial,1014388,00784,0001,,,,484 8th Avenue LLC,"Incinia Contracting, Inc.","Warren & Panzer, Engineers, P.C",No,Basement,Retail Space,Floor Tile and Associated Mastic/adhesive,2500,Square Feet,Removal,Interior Foam,40.752424,-73.99328,5,3,109,1007840001,Midtown-Midtown South
TRU5340MN18,03/19/2018 12:00:00 AM,02/13/2019 12:00:00 AM,Submitted,No,10,East End Avenue,Manhattan,10075,,Residence,1050768,01576,0027,,,,10 East End Ave Owners Inc c/o Wallack Mgmt LLC,New York Insulation Inc.,"GCI Environmental Advisory, Inc.",No,21,P3- Apt 21AB Bedroom - Riser #25,Pipe Insulation,12,Linear Feet,Removal,DEP Variance,40.770819,-73.947781,8,5,136,1015760027,Yorkville
TRU5325MN18,03/30/2018 12:00:00 AM,02/11/2019 12:00:00 AM,Submitted,No,767,Fifth Avenue,Manhattan,10153,The GM Building,Commercial,1036082,01294,0001,,,,Boston Properties Inc.,Pinnacle Environmental Corp.,"Environmental Building Solutions, LLC",No,Sub Cellar,WGM Concourse Closet,VAT,350,Square Feet,Removal,Interior Foam,40.76402,-73.973189,5,4,11202,1012940001,Midtown-Midtown South
TRU5211BK18,02/20/2018 12:00:00 AM,02/11/2019 12:00:00 AM,Submitted,No,2920,Campus Road,Brooklyn,11210,Brooklyn College,School,3327321,07556,0150,,,,Dormitory Authority State of New York (DASNY),"Abatech Industries, Inc.","LiRo Engineers, Inc.",No,Basement,North Corridor,Fiberglass Insulation//white Duct Packing,100,Square Feet,Removal,CODE 56 State Owned Bldgs,40.63164,-73.948142,14,45,772,3075560150,Flatbush
TRU5330MN18,03/20/2018 12:00:00 AM,02/12/2019 12:00:00 AM,Submitted,No,128,West 82nd Street,Manhattan,10024,,Residence,1032030,01212,0045,,,,128 West 82nd St LLC. attn: Mr. Mark  Gorton,Paulina Corporation,A Zone Corp,No,Main Roof,Roof,Roof Flashing,120,Square Feet,Removal,Exterior Foam,40.784313,-73.975059,7,6,165,1012120045,Upper West Side
TRU5168BK18,02/17/2018 12:00:00 AM,02/04/2019 12:00:00 AM,Closed,No,1818,East 33rd street,Brooklyn,11234,,Residence,3238856,08476,0048,,,,David Rogoff,AVI 212 Inc.,3E Environmental Inc.,No,Basement,Boiler room,Pipe insulation,4,Linear Feet,Removal,Tent & Glovebag,40.611067,-73.936564,18,46,636,3084760048,Georgetown-Marine Park-Bergen Beach-Mill Basin
TRU5484BK18,04/04/2018 12:00:00 AM,03/26/2019 12:00:00 AM,Submitted,No,1921,Cortelyou Rd,Brooklyn,11226,,Other,3118533,05150,0025,,,,Baptist Church of the Redeemer,A.S.A.R. International Corporation,The ALC Group LLC dba ALC Environmental,No,1st Floor,South Elevation,Door frame caulking,2,Square Feet,Removal,Exterior Vertical Surface,40.642981,-73.960532,14,40,514,3051500025,Flatbush
TRU5164MN18,03/05/2018 12:00:00 AM,01/23/2019 12:00:00 AM,Postponed,No,150,5th Avenue,Manhattan,10011,,Commercial,1015478,00821,0041,,,,L&L Holding Company,New York Insulation Inc.,"Absolutely Clean Environment, Inc.",No,6,West MER Phase 5B Area 4,Pipe Insulation,31,Linear Feet,Removal,DEP Variance,40.739507,-73.99108,5,3,54,1008210041,Hudson Yards-Chelsea-Flatiron-Union Square
TRU5211BX18,04/03/2018 12:00:00 AM,03/01/2019 12:00:00 AM,Submitted,No,2175,Lacombe Avenue,Bronx,10473,"BW1519745 - Castle Hill, Bld. #8",Residence,2092630,03534,0001,,,,New York City Housing Authority (NYCHA),P & K Contracting Inc. dba Construction Concepts,Athenica Environmental Services Inc.,No,9,Exterior Faade  Elevations #1 - 20,Brick Contaminated with ACM Tar / Flashing,13,Square Feet,Removal,Exterior Vertical Surface,40.816904,-73.847623,9,18,86,2035340001,Soundview-Castle Hill-Clason Point-Harding Park
TRU5353MN18,02/23/2018 12:00:00 AM,02/15/2019 12:00:00 AM,Submitted,No,166,Essex Street,Manhattan,10002,P.S. 20 - M020,School,1004325,00355,0001,,,,NYC School Construction Authority (NYCSCA),"D & S Restoration, Inc.","Taylor Environmental Group, Inc.",No,1st,Room#126,Floor Tiles,1665,Square Feet,Removal,Interior Foam,40.72154,-73.986648,3,1,3001,1003550001,Chinatown
TRU5105QN18,02/15/2018 12:00:00 AM,02/07/2019 12:00:00 AM,Closed,No,86-02,127 Street,Queens,11418,Q054,School,4193916,09280,0001,,,,NYC School Construction Authority (NYCSCA),ABC Construction Contracting Inc.,Athenica Environmental Services Inc.,No,1st Floor,Room 103,VAT,648,Square Feet,Removal,Interior Foam,40.70292,-73.824221,9,29,14201,4092800001,Richmond Hill
TRU5013SI18,02/05/2018 12:00:00 AM,01/24/2019 12:00:00 AM,Closed,No,38,Seaview Avenue,Staten Island,10304,,Residence,5048685,03306,0020,,,,Nathan Holdings LLC,"The Asbestos Contractor, Inc.",New York Safety Services LLC,No,Garage,1st floor south,shingles,90,Square Feet,Removal,Exterior Vertical Surface,40.590351,-74.09963,2,50,9602,5033060020,Old Town-Dongan Hills-South Beach
TRU5321BX18,03/30/2018 12:00:00 AM,03/28/2019 12:00:00 AM,Submitted,No,811,East 149th Street,Bronx,10455,NYC-SCA - P.S. 025 (BX),School,2004772,02664,0001,,,,NYC School Construction Authority (NYCSCA),Adam's European Contracting Inc.,"Core Environmental Consultants, Inc.",No,1,Interior (Various Locations),Pipe / Pipe Joint Insulation,200,Linear Feet,Removal,Tent & Glovebag,40.812619,-73.906063,1,8,79,2026640001,Melrose South-Mott Haven North
TRU5230BK18,02/22/2018 12:00:00 AM,02/13/2019 12:00:00 AM,Submitted,No,275,Atlantic Avenue,Brooklyn,11201,Brooklyn House of Detention Center,Other,3000605,00175,0001,,,,NYC Dept of Corrections (NYCDOC),"B&N&K. Restoration Co., Inc",KAM Consultants Corporation,No,10th Floor,A - side upper & Lower,Pipe Lagging,225,Linear Feet,Removal,Tent & Glovebag,40.688896,-73.989969,2,33,43,3001750001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
TRU5023QN18,01/27/2018 12:00:00 AM,01/14/2019 12:00:00 AM,Submitted,No,41-11,53rd street,Queens,11377,,Residence,4030815,01316,0048,,,,Charles Kelly,Windsor Environmental Corp,Golden Eco Services Inc.,Yes,basement,,pipe,128,Linear Feet,Removal,Tent,40.745394,-73.911311,2,26,251,4013160048,Woodside
TRU5450BX17,12/22/2017 12:00:00 AM,12/14/2018 12:00:00 AM,Submitted,No,99,Terrace View Avenue,Bronx,10463,JFK HS,School,1064532,02215,0080,,,,NYC School Construction Authority (NYCSCA),"Abatech Industries, Inc.",Creative Environment Solutions Corporation,No,3,Room 324,Duct Insulation,120,Square Feet,Removal,DEP Variance,40.877105,-73.912256,8,10,309,1022150080,Marble Hill-Inwood
TRU5687MN18,04/04/2018 12:00:00 AM,03/25/2019 12:00:00 AM,Submitted,No,72,Columbia Street,Manhattan,10002,"NYCHA Baruch, Bld. #18 (BW1519745)",Residence,1078043,00323,0001,,,,New York City Housing Authority (NYCHA),P & K Contracting Inc. dba Construction Concepts,Genesis Environmental Consultants Inc.,No,Roof,Exterior Facades Elevations 1 thru 56,Contaminated Bricks,488,Square Feet,Removal,Exterior Vertical Surface,40.717007,-73.980268,3,2,1002,1003230001,Lower East Side
TRU5007BK18,01/16/2018 12:00:00 AM,01/02/2019 12:00:00 AM,Submitted,No,3549,Nostrand Avenue,Brooklyn,11229,Sheepshead Bay Hses Bldg#16 Cont# RF1512896,Residence,3337303,07387,0001,,,,New York City Housing Authority (NYCHA),"Pope Contracting, Inc",Enviro-Probe Inc.,No,Roof,Main Roof Deck,Drain Flashing,64,Square Feet,Removal,Exterior Foam,40.597319,-73.94128,15,46,572,3073870001,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
TRU5268MN18,02/16/2018 12:00:00 AM,02/05/2019 12:00:00 AM,Submitted,No,230,West 36th Street,Manhattan,10018,,Commercial,1083622,00785,0049,,,,Verizon Communication,Pinnacle Environmental Corp.,"ESIS, Inc.",No,9,Leaking Riser (N/W),Pipe Insulation,5,Linear Feet,Removal,Tent & Glovebag,40.752709,-73.990731,5,3,109,1007850049,Midtown-Midtown South
TRU5437QN17,01/01/2018 12:00:00 AM,11/30/2018 12:00:00 AM,Postponed,No,94-15,100 Street,Queens,11416,,Other,4196984,09377,0001,,,,GMDC,Interboro Property Management Corp.,Airtek Environmental Corporation,No,2nd,south wing north elevation,window caulking & glazing,36,Square Feet,Removal,Exterior Vertical Surface,40.688681,-73.843777,9,28,114,4093770001,Richmond Hill
TRU5219QN18,03/22/2018 12:00:00 AM,03/14/2019 12:00:00 AM,Closed,No,137-53,Kalmia Ave,Queens,11355,,Residence,4116515,05149,0046,,,,Lan L Cheong,"T L D Services, Inc.","U. Stiv Environmental Svces, Inc.",No,1st/2nd,East/ south,Exterior wall Caulking,6,Square Feet,Removal,Exterior Vertical Surface,40.748609,-73.820152,7,20,845,4051490046,Flushing
TRU5127MN18,01/29/2018 12:00:00 AM,01/18/2019 12:00:00 AM,Submitted,No,163,Varick Street,Manhattan,10013,,Commercial,1009749,00580,0019,,,,APF 60 Charlton Owner LP,New York Insulation Inc.,The ALC Group LLC dba ALC Environmental,No,5,East Area,Pipe Insulation,10,Linear Feet,Removal,Tent,40.726799,-74.00561,2,3,37,1005800019,SoHo-TriBeCa-Civic Center-Little Italy
TRU5280BX18,03/27/2018 12:00:00 AM,03/19/2019 12:00:00 AM,Submitted,No,1755,Bruckner Blvd,Bronx,10472,"Sotomayor Houses, Bldg 14, Contract # RF1616106",Residence,2092796,03725,0001,,,,New York City Housing Authority (NYCHA),"S & N Builders, Inc.",Genesis Environmental Consultants Inc.,No,5th,Exterior Facade Elevations:1 to 20,Window Sill/Flashing,16,Square Feet,Removal,Exterior Vertical Surface,40.825292,-73.867134,9,18,44,2037250001,Soundview-Bruckner
TRU5244BX18,03/21/2018 12:00:00 AM,03/12/2019 12:00:00 AM,Submitted,No,1469,East Avenue,Bronx,10462,Parkchester South,Residence,2096688,03938,7501,,,,Parkchester South Condominiums,JVN Restoration Inc.,"Environmental Health Investigations, Inc.",No,1,APT a,Transite board,124,Square Feet,Removal,Tent,40.83674,-73.860183,9,18,212,2039387501,Parkchester
TRU5621MN18,03/26/2018 12:00:00 AM,03/15/2019 12:00:00 AM,Postponed,No,321,West 78 Street,Manhattan,10024,,Residence,1031114,01186,0059,,,,321 West 78 Street Corp.,New York Insulation Inc.,"Assessment Resources & Technologies, Inc.",No,6,North & Interior Courtyard Elevation Exterior Facade,Window Caulk,1,Square Feet,Removal,Exterior Vertical Surface,40.783869,-73.982133,7,6,167,1011860059,Upper West Side
TRU5253BK18,02/28/2018 12:00:00 AM,02/15/2019 12:00:00 AM,Postponed,No,150,55TH STREET,Brooklyn,11220,,Hospital,3014856,00828,0001,,,,NYU HOSPITALS CENTER,PAR Environmental Corporation,"Environmental Planning & Management, Inc.",No,5,"PATIENT ROOMS 5932, 5934, 5936,5938,5840, BIRTH ROOM 11, CLEAN ROOM 5513",ACM FIRE DOOR,273,Square Feet,Removal,DEP Variance,40.646941,-74.02093,7,38,22,3008280001,Sunset Park West
TRU6190MN17,12/26/2017 12:00:00 AM,12/10/2018 12:00:00 AM,Closed,No,17,West 54th St,Manhattan,10019,Rockefeller Apartments,Other,1080440,01270,0020,,,,17&24 Corp,Brooks Remediation Corporation,"Hillmann Consulting, LLC",No,Basement,24W Slop Sink Room,Pipe Wrap,100,Linear Feet,Removal,DEP Variance,40.761405,-73.976222,5,4,104,1012700020,Midtown-Midtown South
TRU5464BK18,04/04/2018 12:00:00 AM,03/22/2019 12:00:00 AM,Submitted,No,5945,Shore Parkway,Brooklyn,11236,Bayview Houses Bldg.#16 Contract #RF172551,Residence,3331438,08329,0225,,,,New York City Housing Authority (NYCHA),"Zoria Housing, LLC",Genesis Environmental Consultants Inc.,No,3rd,Exterior Facade Elevations #2 to 12,Brick as ACM underneath Shelf Angle,90,Square Feet,Removal,Exterior Vertical Surface,40.631781,-73.884902,18,46,1034,3083290225,Canarsie
TRU6250MN17,01/08/2018 12:00:00 AM,12/18/2018 12:00:00 AM,Submitted,No,214,West 72nd Street,Manhattan,10023,,Residence,1030422,01163,0042,,,,Aventis-72nd LLC,"Alba Environmental, Inc.",Enviro-Pro Unltd Corp.,Yes,Main Roof,,Roofing Membrane,1500,Square Feet,Removal,Exterior Foam,40.779041,-73.982665,7,6,159,1011630042,Lincoln Square
TRU5117BK18,02/12/2018 12:00:00 AM,01/24/2019 12:00:00 AM,Submitted,No,1,Boerum Place,Brooklyn,11201,,Commercial,3000417,00153,0003,,,,One Boerum Development Partners LLC,New York Insulation Inc.,"Assessment Resources & Technologies, Inc.",No,4,Interior Columns,Fireproofing,1150,Square Feet,Removal,DEP Variance,40.691962,-73.989059,2,33,37,3001530003,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
TRU5454MN18,03/07/2018 12:00:00 AM,02/26/2019 12:00:00 AM,Submitted,No,1370,Broadway,Manhattan,10018,N/A,Commercial,1015244,00812,0049,,,,Normandy Real Estate Partners,"Shannon Abatement, Inc.","Environmental Building Solutions, LLC",No,14th Floor,Mechanical Room,VAT Floor Tile,100,Square Feet,Removal,Interior Foam,40.752048,-73.987505,5,4,109,1008120049,Midtown-Midtown South
TRU5269BX18,03/26/2018 12:00:00 AM,03/15/2019 12:00:00 AM,Submitted,No,1090,Rosedale Avenue,Bronx,10472,NYCHA Sotomayor Houses - Bldg#12,Residence,2092797,03725,0001,,,,New York City Housing Authority (NYCHA),A.B.C.D. Construction Corp.,Genesis Environmental Consultants Inc.,No,Roof,Main Roof,ACM Exterior Door Caulking,20,Square Feet,Removal,Exterior Vertical Surface,40.827137,-73.868142,9,18,44,2037250001,Soundview-Bruckner
TRU5406MN18,03/05/2018 12:00:00 AM,02/21/2019 12:00:00 AM,Submitted,No,403,East 79 Street,Manhattan,10075,,Other,1050358,01559,0104,,,,UES Associates LLC,New York Insulation Inc.,"GCI Environmental Advisory, Inc.",No,3,North Elevation Exterior Facade,Window Caulk,4,Square Feet,Removal,Exterior Vertical Surface,40.772196,-73.952311,8,5,136,1015590104,Yorkville
